% Mike Stanley's IMU Data Logger
% Date & Time   Thursday 24 February 2011  -  01:20:09 PM
% MagX, AccX and GyroX values are centered at 0 LSB
% Accelerometer Range = +/- 6g
% Gyroscope     Range = +/- 2000 degrees/second
% Magnetometer  Range = +/- 200uT
% Recorder      Michael Stanley
% Comments      Sensor strapped to shoe with shoelaces.  Walked 85 feed straight down hallway
% SampleNumber MagX MagY MagZ AccX AccY AccZ GyroR GyroP GyroY LButton RButton
398 -59 52 909 -206 72 312 -507 -512 -520 0 0 
399 -65 44 911 -196 -34 284 -505 -514 -518 0 0 
400 -68 61 909 -209 0 291 -503 -515 -517 0 0 
401 -71 68 910 -216 4 277 -501 -515 -520 0 0 
402 -75 66 907 -215 19 288 -501 -517 -520 0 0 
403 -75 71 907 -220 -2 284 -501 -518 -520 0 0 
404 -78 75 908 -222 -8 281 -501 -519 -519 0 0 
405 -81 78 908 -219 0 277 -499 -520 -518 0 0 
406 -83 81 906 -218 2 273 -496 -522 -519 0 0 
407 -84 84 908 -220 8 271 -494 -523 -519 0 0 
408 -86 96 906 -219 20 269 -493 -525 -520 0 0 
409 -86 97 906 -207 28 275 -492 -525 -521 0 0 
410 -88 99 908 -210 23 276 -491 -525 -522 0 0 
411 -91 101 904 -210 19 277 -491 -526 -521 0 0 
412 -88 107 901 -212 22 278 -491 -526 -521 0 0 
413 -93 118 903 -211 29 279 -491 -525 -522 0 0 
